Area,Perimetro,LongitudEjeMayor,LongitudEjeMenor,RelacionAspecto,Excentricidad,AreaConvexa,DiametroEquivalente,Medida,Solidez,Redondez,Compacidad,FactorForma1,FactorForma2,FactorForma3,FactorForma4,Secado_Honey,Secado_Lavado,Secado_Natural
46374.0,793148.0,294.1277065,201.0404146,1.0,0.729937373,46747.0,242.9922029,0.712678654,0.988258286,0.926351811,0.826145234,0.006342513,0.001822497,0.682515947,0.998539774,False,False,True
55314.0,921142.0,378.8703414,186.5047413,1.0,0.870445188,55873.0,265.38269,0.740838959,0.989995168,0.819203426,0.700457811,0.006849448,0.001017099,0.490641145,0.99670055,False,False,True
41727.0,782663.0,293.4233837,181.997894,1.0,0.784398695,42312.0,230.4961312,0.723409788,0.986174135,0.856007203,0.785541112,0.007031979,0.001651707,0.617074839,0.994869684,False,False,True
66997.0,978189.0,381.1363,226.2628141,1.0,0.804720936,68032.0,292.0671666,0.788422613,0.984786571,0.879872351,0.766306349,0.005688856,0.001210081,0.587225421,0.98917237,False,True,False
49355.0,837.19,306.6681918,205.8133773,1.0,0.741342179,49989.0,250.6805492,0.726054401,0.988258286,0.884897475,0.817432508,0.006213518,0.001711295,0.668195905,0.995632221,False,False,True
35058.0,691502.0,255.7870162,174.650759,1.0,0.730607587,35448.0,211.2752516,0.787324829,0.988997969,0.921319195,0.825981142,0.00729611,0.002094844,0.682244846,0.999190467,False,True,False
75259.0,1048898.0,417.1055215,230.9409326,1.0,0.832732794,75848.0,309.5524752,0.785051896,0.992234469,0.85961066,0.742144276,0.005542268,0.0010371,0.550778126,0.994767774,False,True,False
87072.0,1194135.0,400.9714382,277.3967255,1.0,0.722077971,88994.0,332.96173,0.76199811,0.978403038,0.767328853,0.830387649,0.004605056,0.001350636,0.689543648,0.996721601,False,True,False
64429.0,952229.0,358.2573631,229.9439759,1.0,0.766838421,65054.0,286.4149972,0.731781836,0.990392597,0.892911564,0.799467162,0.005560499,0.001401187,0.639147743,0.995805104,False,False,True
40591.0,727926.0,252.6683515,204.9644805,0.0,0.584769283,40944.0,227.3369006,0.795434058,0.991378468,0.962642765,0.899744266,0.006224738,0.002516386,0.809539745,0.997953755,False,True,False
40991.0,757012.0,273.837271,191.1642146,1.0,0.716005913,41456.0,228.454289,0.723672828,0.988783288,0.898861646,0.834270252,0.006680424,0.001996231,0.696006853,0.997009914,False,False,True
41551.0,763718.0,281.1913676,190.1086812,1.0,0.736825545,42124.0,230.0095135,0.758285276,0.988258286,0.895210755,0.817982129,0.006767379,0.001868855,0.669094763,0.989663756,False,True,False
60276.0,973071.0,332.8602516,231.652791,1.0,0.718094032,61313.0,277.0302994,0.798992577,0.983086784,0.799954395,0.832272096,0.005522268,0.001634401,0.692676842,0.99530244,False,True,False
39234.0,715421.0,256.6452699,194.9617023,1.0,0.650327017,39502.0,223.504542,0.793086719,0.993215533,0.963272326,0.870869516,0.006643746,0.002320934,0.758413714,0.998366808,False,True,False
36568.0,704099.0,254.652469,183.0498596,1.0,0.695193915,36970.0,215.7772548,0.778208129,0.989126319,0.926922912,0.847340124,0.006963806,0.002214407,0.717985286,0.998835652,False,True,False
39882.0,773165.0,297.0555479,171.3736421,1.0,0.816809323,40377.0,225.3427157,0.662337662,0.987740545,0.838382919,0.758587804,0.007448361,0.001521472,0.575455456,0.997482657,False,False,True
30994.0,650335.0,238.2842684,165.9321726,1.0,0.717690461,31344.0,198.6524262,0.755803746,0.988833589,0.920901621,0.83367831,0.007688077,0.002290823,0.695019525,0.998071781,False,True,False
144058.0,1463258.0,536.8875196,343.9628391,1.0,0.767823949,145734.0,428.2760119,0.748800582,0.988499595,0.845484073,0.79770156,0.003726884,0.000930867,0.636327779,0.993236489,False,False,True
75230.0,1074138.0,403.3891291,238.4231269,1.0,0.806634955,76174.0,309.4928286,0.678817956,0.988258286,0.81937133,0.767231455,0.005362078,0.00170134,0.588644106,0.995929533,False,False,True
55544.0,924.19,357.6967019,198.2257211,1.0,0.832401765,56205.0,265.9338588,0.769137033,0.988258286,0.817192715,0.74346187,0.00643988,0.00170134,0.552735552,0.997406809,False,True,False
28892.0,623771.0,226.5833689,162.6860396,1.0,0.696046832,29215.0,191.7979065,0.754045307,0.988258286,0.933119167,0.846478307,0.007842426,0.002483668,0.716525524,0.997951438,False,True,False
59464.0,957822.0,387.0748949,197.1104314,1.0,0.860630039,60301.0,275.1579842,0.699914076,0.986119633,0.81450615,0.710864972,0.006509399,0.001025343,0.505329008,0.992338007,False,False,True
24464.0,577656.0,216.8235649,144.0188315,1.0,0.74753599,24752.0,176.4894677,0.758856008,0.988364577,0.921295086,0.813977336,0.008862965,0.002399982,0.662559103,0.997497517,False,True,False
49900.0,882443.0,369.3796517,173.085695,1.0,0.883418515,50428.0,252.0608127,0.785270281,0.989529626,0.805261776,0.682389546,0.007402398,0.000990106,0.465655492,0.993748579,False,True,False
46390.0,779816.0,274.5603828,215.7288407,0.0,0.618576502,46750.0,243.0341179,0.775233957,0.988258286,0.958627654,0.885175477,0.005918525,0.00170134,0.783535626,0.997214098,False,True,False
43181.0,755838.0,261.1133383,210.7476489,0.0,0.59039867,43561.0,234.4776253,0.78183958,0.991276601,0.949828321,0.897991757,0.00604695,0.002425524,0.806389195,0.999104739,False,True,False
66957.0,1057414.0,418.4892634,204.1611367,1.0,0.87292594,67869.0,291.9799654,0.657795461,0.986562348,0.752516001,0.697700015,0.00625012,0.000913573,0.486785311,0.997811971,False,False,True
74942.0,1056788.0,413.2025059,234.2531319,1.0,0.823772241,76553.0,308.899851,0.776762023,0.978955756,0.843255916,0.74757497,0.005513631,0.001062274,0.558868336,0.985795985,False,True,False
83287.0,1109766.0,432.8764487,246.3195329,1.0,0.822317007,83902.0,325.644441,0.760139822,0.988258286,0.849814727,0.752280338,0.005197407,0.001026799,0.565925707,0.994545204,False,True,False
50975.0,894842.0,369.4690259,177.7113495,1.0,0.876725423,51620.0,254.7614292,0.602313546,0.988258286,0.799971249,0.689533929,0.007248044,0.001010702,0.47545704,0.988494262,False,False,True
68841.0,991351.0,371.9841057,236.2008465,1.0,0.772532157,69365.0,296.0592567,0.801371298,0.992445758,0.880242101,0.795892223,0.005403526,0.00170134,0.63344443,0.99758855,False,True,False
75962.0,1055876.0,412.9089483,236.6745676,1.0,0.819423701,76866.0,310.9948911,0.81195019,0.988239274,0.85621024,0.753180313,0.00543573,0.00107903,0.567280585,0.989693282,False,True,False
75065.0,1060516.0,412.116475,234.3914297,1.0,0.822510139,75760.0,309.153241,0.774400875,0.988258286,0.838712089,0.750159869,0.005490128,0.001072451,0.56273983,0.989431888,False,True,False
38344.0,719605.0,249.9302987,195.6478006,0.0,0.622261488,38741.0,220.9549662,0.778558376,0.989752459,0.930505481,0.884066347,0.006518107,0.00245607,0.781573306,0.998420884,False,True,False
67970.0,1035.57,427.310836,203.8613563,1.0,0.878859995,68584.0,294.180373,0.651802839,0.991047475,0.796467782,0.688445853,0.006286756,0.000871135,0.473957693,0.993455854,False,False,False
36500.0,742992.0,295.8043238,158.5295194,1.0,0.844264335,37093.0,215.5765372,0.745506536,0.984013156,0.83087263,0.728780886,0.008104228,0.001410195,0.53112158,0.99103347,False,False,True
38285.0,709287.0,247.6137766,197.3269149,0.0,0.604092613,38609.0,220.7849088,0.742331407,0.991608174,0.956300792,0.891650343,0.006467645,0.002521763,0.795040334,0.997648697,False,False,True
96148.0,1185141.0,464.0364174,266.7571838,1.0,0.818249953,97828.0,349.8848893,0.742816969,0.982827002,0.860221065,0.754003083,0.004826272,0.000962241,0.568520649,0.988967875,False,False,True
41957.0,767143.0,287.962974,186.1666946,1.0,0.762918012,42310.0,231.1305077,0.721542933,0.991656819,0.895904336,0.802639674,0.006863288,0.001757092,0.644230447,0.9964968,False,False,True
33687.0,675875.0,250.4412967,171.6043472,1.0,0.728347566,34042.0,207.1029226,0.725418838,0.989571706,0.926700581,0.826951966,0.00743436,0.002144591,0.683849554,0.998017659,False,False,True
57217.0,948292.0,390.4365064,187.8260462,1.0,0.876683934,58008.0,269.9091459,0.608795114,0.98636395,0.799559474,0.801781563,0.006823785,0.00170134,0.477897067,0.993411006,False,False,True
73629.0,1057375.0,405.4258689,234.5251698,1.0,0.81570634,75311.0,306.1818976,0.688623483,0.988258286,0.827562285,0.75521056,0.005506334,0.001104879,0.570342991,0.9964274545,False,False,True
48178.0,863116.0,359.8407715,171.0169983,1.0,0.879846794,48750.0,247.6734438,0.79575185,0.988266667,0.812681356,0.688286218,0.007468985,0.001033993,0.642988899,0.996802772,False,True,False
41884.0,748149.0,267.7978082,199.3749602,1.0,0.667624576,42242.0,230.9293509,0.742703124,0.991525022,0.940333299,0.862327263,0.006393797,0.002180857,0.743608308,0.998804839,False,False,True
36982.0,708896.0,244.4526398,192.9153156,0.0,0.614171532,37558.0,216.9952646,0.760023839,0.98466372,0.924773139,0.88767814,0.006610044,0.002531665,0.78797248,0.998479318,False,True,False
45380.0,802222.0,303.2553426,190.96953,1.0,0.776812636,45947.0,240.3738974,0.779725086,0.987659695,0.886105067,0.792645219,0.006682577,0.00170134,0.628286443,0.9964274545,False,True,False
46937.0,868451.0,305.1511731,197.2595108,1.0,0.762971528,47931.0,244.4627671,0.753064433,0.988258286,0.782050059,0.801120194,0.006501293,0.001651848,0.641793566,0.992824421,False,True,False
61846.0,1001069.0,345.7341462,228.9225198,1.0,0.749384982,63198.0,280.6149905,0.772804518,0.978606918,0.775520807,0.811649626,0.005590243,0.001496528,0.658775116,0.994926372,False,True,False
40556.0,753828.0,284.165244,182.2939555,1.0,0.767117292,41011.0,227.2388677,0.766349842,0.988905416,0.896851314,0.799671573,0.006643746,0.00176743,0.639474625,0.9964274545,False,True,False
70136.0,1030908.0,396.6158929,226.0338672,1.0,0.821709737,70887.0,298.8309367,0.77050513,0.989405674,0.829298802,0.753451745,0.005654955,0.001124167,0.567689532,0.996110422,False,True,False
36261.0,701.08,232.458816,198.9296296,0.0,0.517368211,36685.0,214.8695863,0.766633544,0.988442143,0.927074178,0.924333996,0.006410712,0.0028867,0.854393337,0.998399604,False,True,False
86145.0,1130325.0,429.0970509,256.1645593,1.0,0.8022523,87086.0,331.1845718,0.788065354,0.989194589,0.847292326,0.771817404,0.004981102,0.001090344,0.595702105,0.997850823,False,True,False
75264.0,1045212.0,404.7730867,240.561931,1.0,0.80423379,77076.0,309.5627579,0.774193548,0.976490736,0.865741797,0.76478098,0.005378044,0.001134886,0.584889947,0.984144534,False,True,False
71970.0,1065618.0,379.3781848,241.8672178,1.0,0.770420637,73218.0,302.7128178,0.74290846,0.988258286,0.79644955,0.797918357,0.005271338,0.001318058,0.636673704,0.99864759,False,False,True
40581.0,747872.0,280.0538784,184.7775286,1.0,0.75144759,41011.0,227.3088955,0.773634544,0.989515008,0.911754806,0.811661302,0.006901108,0.001847558,0.658794069,0.998486317,False,True,False
87779.0,1166965.0,473.950668,240.8544026,1.0,0.861248206,90297.0,334.3107746,0.726755642,0.972114245,0.809999651,0.705370405,0.005399363,0.000824501,0.497547408,0.979068366,False,False,True
84439.0,1151132.0,400.1092453,270.1285013,1.0,0.737692493,86044.0,327.8888133,0.727765568,0.981346753,0.800760591,0.819498218,0.004738441,0.001318279,0.671577329,0.994727683,False,False,True
71681.0,1029327.0,392.0161594,233.2134525,1.0,0.803793982,72318.0,302.1044253,0.780260809,0.991191681,0.850172768,0.770642786,0.005468899,0.00118985,0.593890304,0.9964274545,False,True,False
46826.0,851033.0,348.0576898,172.3589988,1.0,0.868777645,47442.0,244.1735344,0.810138408,0.987015724,0.812463994,0.701531791,0.007433001,0.001110538,0.492146853,0.993829728,False,True,False
188557.0,1648893.0,620.4363873,390.1882187,1.0,0.777491708,190364.0,489.977784,0.73357065,0.988258286,0.871500369,0.789730896,0.003290445,0.000789498,0.623674888,0.991702404,False,False,True
45352.0,793284.0,301.9931577,192.1048512,1.0,0.77158751,45832.0,240.2997292,0.787115138,0.988258286,0.905626075,0.795712496,0.006658872,0.001646665,0.633158376,0.995339243,False,True,False
31281.0,660378.0,253.7950716,157.2977475,1.0,0.784773621,31626.0,199.5700534,0.710221597,0.989091254,0.901374565,0.786343297,0.008113394,0.00170134,0.618335781,0.997665741,False,False,True
71482.0,1028478.0,368.1825732,248.6883647,1.0,0.737407168,72669.0,301.6847844,0.734935176,0.983665662,0.84921283,0.819389092,0.005150703,0.001432211,0.671398484,0.994003969,False,False,True
51308.0,859959.0,332.8704775,196.5717359,1.0,0.807011878,51900.0,255.5922036,0.742303241,0.988593449,0.871845355,0.767842813,0.006487692,0.001391103,0.589582585,0.998386852,False,False,True
30035.0,652129.0,250.8567596,152.7341392,1.0,0.793285366,30333.0,195.5549788,0.766511842,0.990175716,0.887504315,0.779548373,0.008352148,0.001902612,0.607695666,0.998104067,False,True,False
33433.0,657349.0,225.0025125,189.5660154,0.0,0.538686621,33708.0,206.3206672,0.776807082,0.991841699,0.972284135,0.916970503,0.006729953,0.002935035,0.840834904,0.998016261,False,True,False
70446.0,1016413.0,396.5652183,228.7641383,1.0,0.816840315,71496.0,299.4906225,0.797207071,0.985313864,0.856891392,0.755211523,0.00562935,0.001129568,0.642988899,0.988698538,False,True,False
53775.0,888483.0,356.1336787,193.1511112,1.0,0.840149007,54244.0,261.6647789,0.643819216,0.991353882,0.856036018,0.734737529,0.006622663,0.001190533,0.539839236,0.995360222,False,False,False
46523.0,807757.0,302.383648,196.4632437,1.0,0.76017774,47038.0,243.3822577,0.769051476,0.989051405,0.896016724,0.804879031,0.006499659,0.001682646,0.647830255,0.997098857,False,True,False
36455.0,718497.0,278.7936452,167.2160167,1.0,0.800161823,36844.0,215.4436066,0.773531658,0.989441972,0.887395145,0.772770866,0.007647611,0.00168232,0.597174811,0.995649494,False,True,False
46863.0,867433.0,347.4427551,172.1287909,1.0,0.868655702,47538.0,244.2699834,0.700702751,0.985800833,0.782650867,0.70305102,0.00741401,0.001117327,0.494280737,0.997707938,False,False,True
39141.0,713315.0,254.0004503,196.5365763,0.0,0.633473145,39440.0,223.239488,0.760758017,0.988258286,0.966671841,0.878894064,0.00648937,0.002388518,0.772454776,0.998307107,False,True,False
154721.0,1475.51,538.8861415,367.7969602,1.0,0.730873171,155903.0,443.8433233,0.803895793,0.992418363,0.893048023,0.823630985,0.003482954,0.000988686,0.678367999,0.993926413,False,True,False
43437.0,773597.0,285.6553565,194.2109302,1.0,0.733324791,43879.0,235.1716524,0.706258231,0.989926844,0.912095122,0.823270585,0.006576314,0.001863514,0.677774456,0.996905291,False,False,True
27443.0,628873.0,236.8733095,147.9686278,1.0,0.780885545,27851.0,186.9264904,0.714624238,0.985350616,0.871998125,0.789141211,0.008631466,0.002064825,0.622743852,0.996909948,False,False,True
36167.0,712.03,265.3289463,174.3262247,1.0,0.753873801,36610.0,214.5909006,0.718026603,0.987899481,0.896449369,0.808773048,0.007336217,0.001936237,0.654113843,0.9955779,False,False,True
167176.0,1594156.0,615.1699854,351.0757001,1.0,0.821160684,169856.0,461.3622158,0.659294548,0.988258286,0.826650928,0.749975172,0.003679775,0.000718106,0.562462759,0.985571508,False,False,True
53759.0,899.51,354.1312794,194.4597156,1.0,0.835745098,54419.0,261.6258487,0.790806119,0.987871883,0.834928054,0.738782095,0.006587386,0.001210482,0.545798985,0.993956471,False,True,False
36369.0,689.67,236.845565,195.647267,0.0,0.563590725,36716.0,215.1893329,0.76844574,0.990549079,0.960856548,0.908563911,0.006512292,0.002737383,0.825488381,0.999315068,False,True,False
30981.0,652401.0,245.9196589,160.5827838,1.0,0.757367561,31276.0,198.6107609,0.806922957,0.990567848,0.914694483,0.807624578,0.007937757,0.002083127,0.65225746,0.998880006,False,True,False
63441.0,964004.0,364.0151102,224.0159248,1.0,0.78821277,64762.0,284.2104677,0.728302797,0.988258286,0.857871445,0.801781563,0.005737853,0.00170134,0.609594887,0.99056239,False,False,True
37437.0,712362.0,265.4249958,180.1470026,1.0,0.734404978,37872.0,218.3260608,0.75493043,0.988513942,0.927063354,0.822552752,0.007089911,0.002002053,0.676593031,0.9964274545,False,True,False
54753.0,895425.0,352.9288191,197.9431845,1.0,0.827911568,55282.0,264.0334918,0.673253326,0.988258286,0.858142384,0.748121087,0.006445835,0.00170134,0.559685161,0.997907675,False,False,True
76049.0,1131395.0,384.6647554,253.412095,1.0,0.752329611,77435.0,311.1729328,0.831027625,0.982101117,0.746577439,0.808945786,0.005058117,0.001336123,0.654393284,0.993330775,False,True,False
41986.0,776212.0,293.9542722,183.228814,1.0,0.78196351,42584.0,231.2103707,0.789151192,0.985957167,0.875696594,0.78655217,0.007001245,0.001652971,0.618664316,0.992524128,False,True,False
68404.0,994109.0,380.6200061,230.6562067,1.0,0.795463677,69150.0,295.1180744,0.766792216,0.988258286,0.869807907,0.775361436,0.005564295,0.001240528,0.601185356,0.992052965,False,True,False
69667.0,1035546.0,404.8892675,222.0585678,1.0,0.836188132,71209.0,297.8301183,0.781896745,0.978345434,0.816390951,0.735584127,0.00581178,0.001049587,0.541084008,0.986582547,False,True,False
44628.0,805011.0,314.488383,181.3863708,1.0,0.81690904,45099.0,238.3739382,0.739265836,0.988258286,0.86539356,0.757973747,0.007046885,0.001434807,0.574524202,0.996112257,False,False,True
58351.0,953003.0,389.028669,192.1662019,1.0,0.869482291,58957.0,272.570726,0.778698588,0.988258286,0.807364467,0.700644317,0.006667044,0.000991068,0.490902459,0.993801866,False,True,False
70682.0,1081066.0,366.8499394,245.6730544,1.0,0.742647355,71974.0,299.9918624,0.793716031,0.982049073,0.760001197,0.817750884,0.005190147,0.001431672,0.668716509,0.998557255,False,True,False
43787.0,793258.0,308.9660848,181.1500446,1.0,0.810086449,44262.0,236.1172165,0.790578847,0.989268447,0.874432184,0.764217266,0.007056114,0.00170134,0.584028029,0.996107144,False,True,False
61505.0,982866.0,395.7615143,203.3704923,1.0,0.857867277,63731.0,279.8403084,0.653474288,0.988258286,0.800076774,0.707093283,0.006434623,0.000992224,0.499980911,0.972969088,False,False,True
70056.0,1097408.0,374.0286818,239.7954299,1.0,0.767444753,71547.0,298.6604586,0.708280255,0.979160552,0.73100266,0.79849614,0.005338996,0.001338846,0.637596085,0.994511127,False,False,True
36289.0,704438.0,262.904149,176.0537875,1.0,0.74267675,36635.0,214.9525293,0.775837003,0.99055548,0.918965726,0.817607976,0.007244734,0.001997021,0.668482803,0.998256868,False,True,False
31890.0,661977.0,242.9988586,167.3011328,1.0,0.725250332,32232.0,201.5033724,0.793579694,0.989389427,0.914489203,0.82923588,0.007619908,0.00170134,0.687632145,0.998760879,False,True,False
87111.0,1134112.0,430.2330875,259.6364341,1.0,0.797379242,88384.0,333.0362893,0.785314402,0.988258286,0.85108115,0.774083396,0.004938907,0.00109386,0.599205103,0.992918666,False,True,False
44252.0,804829.0,304.6403624,186.0165133,1.0,0.791931298,44862.0,237.3676396,0.731510563,0.986402746,0.85849058,0.77917331,0.006884217,0.001565203,0.607111047,0.994269413,False,False,True
26698.0,597935.0,207.5660434,164.228792,0.0,0.611541664,26987.0,184.3717694,0.763170683,0.98929114,0.938384103,0.801781563,0.007774591,0.00298545,0.788998601,0.997202232,False,True,False
42789.0,773179.0,287.9845104,190.243661,1.0,0.750734723,43248.0,233.4108971,0.755615597,0.989386792,0.899460097,0.810498095,0.00673034,0.001791533,0.656907162,0.994404158,False,True,False
39195.0,738413.0,249.8854677,199.8315177,0.0,0.60040987,39617.0,223.3934286,0.754040015,0.989348007,0.903320497,0.893983274,0.006375442,0.002511931,0.799206095,0.999391843,False,True,False
63701.0,993831.0,394.5294597,206.1738483,1.0,0.852589256,64465.0,284.7922616,0.640758437,0.988148608,0.810458974,0.721852968,0.006193458,0.001037309,0.521071708,0.997110647,False,False,True
46308.0,816808.0,309.2065871,191.542658,1.0,0.785024277,46792.0,242.8192267,0.818336043,0.989656352,0.872219764,0.785297716,0.006643746,0.001566426,0.616692503,0.995524371,False,True,False
21479.0,543924.0,198.629807,137.8868094,1.0,0.719791885,21762.0,165.3720417,0.736692276,0.988258286,0.912320593,0.832564076,0.009247628,0.002740822,0.69316294,0.99852061,False,False,True
48813.0,813947.0,288.045974,216.1629714,1.0,0.660931679,49316.0,249.3003046,0.736155517,0.98980047,0.925876604,0.865487898,0.005901009,0.002042444,0.749069302,0.99816539,False,False,True
35432.0,681365.0,233.7422319,193.2188091,0.0,0.562742866,35757.0,212.399208,0.79064578,0.990910871,0.959060245,0.908689911,0.006596925,0.002774496,0.825717355,0.998893526,False,True,False
42122.0,771243.0,287.8738128,187.2325252,1.0,0.759593683,42610.0,231.5845334,0.765576154,0.988258286,0.889890104,0.80446544,0.006834286,0.001765641,0.647164643,0.995028792,False,True,False
49518.0,864968.0,347.1134717,182.3424281,1.0,0.850910481,50133.0,251.0941572,0.807020975,0.987732631,0.831711828,0.723377736,0.007009844,0.001183992,0.523275349,0.996125394,False,True,False
66291.0,1048.41,371.479241,227.6488927,1.0,0.790224651,67835.0,290.5242204,0.766547179,0.977238888,0.757882929,0.782073904,0.005603766,0.001293156,0.611639592,0.998078263,False,True,False
46597.0,808.28,306.109804,194.3879033,1.0,0.772490176,47143.0,243.575744,0.730681177,0.988418217,0.896280928,0.795713632,0.006569303,0.001624524,0.633160185,0.997060706,False,False,True
36768.0,699477.0,244.34699,191.6975467,0.0,0.62009085,37178.0,216.3665214,0.781732364,0.988971973,0.944350019,0.885488793,0.006645643,0.002520281,0.784090403,0.999439655,False,False,False
38253.0,754503.0,292.3137852,167.5594087,1.0,0.819403182,38857.0,220.6926195,0.808560558,0.984455825,0.844410107,0.75498533,0.007641591,0.001531502,0.570002848,0.994391729,False,True,False
57716.0,909091.0,335.90117,219.5139403,1.0,0.756920024,58301.0,271.0835546,0.776504144,0.989965867,0.877589407,0.807033672,0.006643746,0.001522866,0.651303347,0.9964274545,False,True,False
32839.0,670.5,239.5935664,175.7564591,1.0,0.679623783,33190.0,204.4796161,0.718640581,0.989424525,0.917914485,0.853443685,0.007296007,0.002387616,0.728366123,0.992918485,False,False,True
60063.0,942016.0,356.0390298,216.2132923,1.0,0.794492373,60728.0,276.540389,0.694707257,0.989049532,0.850550934,0.801781563,0.00592776,0.001330804,0.603284158,0.993429701,False,False,True
69923.0,1053345.0,368.8079483,242.6859011,1.0,0.752993592,71044.0,298.3768233,0.756087803,0.988258286,0.791933366,0.809030349,0.005274487,0.00139386,0.654530106,0.994684506,False,True,False
41759.0,773648.0,286.0510065,186.4874245,1.0,0.758272566,42367.0,230.5844968,0.758399622,0.988258286,0.876744681,0.806095736,0.006850044,0.001784102,0.649790336,0.99670624,False,True,False
31879.0,659.67,246.5916034,165.2609695,1.0,0.742197839,32178.0,201.4686165,0.813156821,0.990707937,0.920579047,0.801781563,0.007735236,0.00170134,0.642988899,0.9960158,False,True,False
38119.0,730496.0,272.7856865,179.3109083,1.0,0.753600644,38625.0,220.305738,0.812771855,0.986899676,0.897667865,0.807614728,0.007156161,0.001877919,0.652241549,0.992255075,False,True,False
63988.0,992483.0,351.3899746,233.0086792,1.0,0.748525812,65106.0,285.4330955,0.790287521,0.982828004,0.816323402,0.812297208,0.005491498,0.001474791,0.642988899,0.995055238,False,True,False
29479.0,638789.0,239.9876965,156.8005088,1.0,0.757039641,29798.0,193.7364925,0.789221461,0.989294584,0.907836737,0.80727677,0.008140971,0.002132779,0.651695784,0.997439174,False,True,False
38200.0,701769.0,239.6062492,203.1787473,0.0,0.530045317,38503.0,220.5396804,0.758568648,0.992130483,0.9747312,0.920425411,0.006272415,0.00170134,0.847182937,0.999072632,False,True,False
49991.0,911824.0,329.2584334,193.819678,1.0,0.808384249,51285.0,252.290543,0.737417394,0.974768451,0.755578602,0.766238667,0.006586354,0.00170134,0.587121694,0.997394956,False,False,True
33221.0,672871.0,249.4068717,169.8964237,1.0,0.732095644,33567.0,205.665483,0.76111162,0.988258286,0.922059492,0.82461835,0.007507506,0.002141349,0.679995423,0.998228966,False,True,False
27729.0,621646.0,234.0180239,151.0420751,1.0,0.763820069,28014.0,187.8980025,0.715679443,0.989826515,0.901691104,0.802921071,0.006643746,0.002163646,0.644682247,0.998842643,False,False,True
32885.0,659728.0,227.0674037,184.5596932,0.0,0.582547095,33225.0,204.6227808,0.785669916,0.988258286,0.949462632,0.90115436,0.006904893,0.002808882,0.81207918,0.999116914,False,True,False
92222.0,1180856.0,460.1372664,260.2161093,1.0,0.824735651,94510.0,342.6670356,0.722884578,0.975790922,0.831094712,0.744706114,0.004989452,0.000946613,0.554587196,0.980670402,False,False,True
47927.0,824548.0,307.1882634,199.4703632,1.0,0.760496188,48466.0,247.027431,0.702711024,0.988878802,0.885845991,0.804156475,0.006409503,0.001653356,0.646667636,0.9964274545,False,False,True
38498.0,796404.0,267.1578551,183.9024275,1.0,0.725363375,39580.0,221.3982294,0.742201658,0.972662961,0.762748157,0.8287169,0.006939526,0.00170134,0.642988899,0.9976837,False,False,True
35238.0,692585.0,248.4247353,181.7168788,1.0,0.681866552,35817.0,211.8169377,0.796969354,0.983834492,0.923155693,0.801781563,0.00704991,0.002298406,0.726995459,0.993873853,False,True,False
38240.0,703058.0,240.6770114,202.4127145,0.0,0.541013495,38518.0,220.6551159,0.783767165,0.992782595,0.972177216,0.916810105,0.006293855,0.00170134,0.840540768,0.999437414,False,True,False
205889.0,1779422.0,687.7230434,384.4723515,1.0,0.829133175,208651.0,512.0019694,0.786183959,0.988258286,0.817118601,0.801781563,0.003340261,0.000632984,0.554263283,0.991435744,False,True,False
41641.0,742564.0,254.8294755,208.7940341,0.0,0.573296408,42028.0,230.2584806,0.794220866,0.988258286,0.948993491,0.903578678,0.006643746,0.002516357,0.816454427,0.996468383,False,True,False
50436.0,850438.0,331.0326391,194.3291145,1.0,0.809558554,50908.0,253.4109502,0.75668377,0.990728373,0.876324967,0.765516509,0.00656342,0.001390363,0.586015525,0.998256316,False,True,False
72102.0,1072061.0,377.6167303,243.503876,1.0,0.764314228,73400.0,302.990293,0.70845206,0.982316076,0.788348383,0.801781563,0.005237257,0.00133904,0.643805934,0.998390234,False,False,True
54637.0,936.34,384.6716817,182.1209184,1.0,0.880823335,55389.0,263.7536521,0.600406593,0.986423297,0.783122237,0.685659134,0.007040498,0.000959878,0.470128448,0.992994667,False,False,True
32233.0,665493.0,221.2336837,185.5923729,0.0,0.54428951,32710.0,202.5841313,0.775204425,0.985417304,0.91458402,0.915702021,0.006863577,0.002976782,0.838510191,0.999538373,False,True,False
44535.0,781797.0,287.0860916,198.8805334,1.0,0.721172314,45007.0,238.1254357,0.777062395,0.989512742,0.915636974,0.829456538,0.006446303,0.001882197,0.687998149,0.9964274545,False,True,False
31639.0,669447.0,243.2284009,165.9380452,1.0,0.731136347,32137.0,200.7088089,0.773607511,0.984503843,0.887156447,0.825186566,0.007687613,0.00219877,0.680932868,0.998096684,False,True,False
39623.0,732.44,272.911589,185.141091,1.0,0.734699962,39933.0,224.6098183,0.789932217,0.992236997,0.928139189,0.82301312,0.006887706,0.001949312,0.642988899,0.99846461,False,True,False
28352.0,622517.0,224.6858424,161.7925612,1.0,0.693887452,28659.0,189.9970725,0.708091908,0.989287833,0.919371703,0.845612124,0.007924867,0.00249952,0.715059865,0.993023579,False,False,False
66293.0,973989.0,372.5145897,227.7918727,1.0,0.791246089,67110.0,290.528603,0.727591013,0.987825957,0.87815147,0.779912011,0.005619215,0.001282442,0.608262746,0.994709532,False,False,True
69589.0,1026872.0,385.7660295,230.724245,1.0,0.801426157,70774.0,297.6633445,0.739097649,0.983256563,0.829311783,0.771616269,0.005543491,0.001212184,0.595391667,0.995482202,False,False,True
35976.0,702411.0,265.271878,173.2279745,1.0,0.757340231,36316.0,214.0235171,0.806076494,0.990637735,0.916305156,0.806808165,0.007373579,0.001927255,0.650939415,0.996813139,False,True,False
