Perimetro,DiametroEquivalente,Medida,Solidez,Redondez,FactorForma3,FactorForma4,RelacionAspecto,Secado_Honey,Secado_Lavado,Secado_Natural
888765.0,255.8112969,0.695292208,0.988258286,0.817645964,0.502120069,0.992465564,1.0,False,False,True
693613.0,213.9610428,0.776582648,0.990632319,0.93914945,0.711461696,0.997725207,1.0,False,True,False
921082.0,261.1557954,0.691584683,0.979895729,0.793418806,0.530892149,0.986075461,1.0,False,False,True
542194.0,166.8971585,0.747165301,0.988258286,0.93516494,0.682536189,0.998618906,1.0,False,False,True
1131029.0,330.5631017,0.724046874,0.979680829,0.843064911,0.568183213,0.989007695,1.0,False,False,True
1658.79,492.1583259,0.790134071,0.989822836,0.868813582,0.642988899,0.997732301,1.0,False,True,False
618003.0,185.7546545,0.798350272,0.985597905,0.891657339,0.714093118,0.995695894,1.0,False,True,False
970189.0,275.2181326,0.60512664,0.989356394,0.794220587,0.462709256,0.993159921,1.0,False,False,True
728106.0,224.5105946,0.768400621,0.988258286,0.938391804,0.729893486,0.998348355,1.0,False,True,False
641074.0,196.9078226,0.728168341,0.988027643,0.931127939,0.727024494,0.997315665,1.0,False,False,True
711.89,211.5583051,0.693415394,0.982750426,0.871633912,0.636410914,0.994595396,1.0,False,False,True
1466009.0,431.1634101,0.770383854,0.988885728,0.853709804,0.661659401,0.992612032,1.0,False,True,False
662941.0,202.5086973,0.710325512,0.990314844,0.920952746,0.6452182,0.998058512,1.0,False,False,True
763857.0,230.8273277,0.796660829,0.988776523,0.901259939,0.650936617,0.992520578,1.0,False,True,False
654589.0,200.772236,0.726890756,0.988258286,0.928473795,0.675178816,0.998058362,1.0,False,False,True
967614.0,284.2283868,0.765210994,0.989334664,0.85158962,0.611897291,0.992873354,1.0,False,True,False
796344.0,239.2110608,0.777328075,0.989127564,0.890555182,0.609439518,0.994627672,1.0,False,True,False
1594528.0,479.0776905,0.774716349,0.986596245,0.890937708,0.686842143,0.989241432,1.0,False,True,False
981369.0,282.6088643,0.770993117,0.981935443,0.818477292,0.577895034,0.989993172,1.0,False,True,False
637012.0,194.9583209,0.733464373,0.98896803,0.924459883,0.711868104,0.998533462,1.0,False,False,True
1058219.0,293.5065832,0.661514094,0.980565217,0.759249175,0.627281702,0.996213521,1.0,False,False,True
772737.0,231.9553479,0.796340268,0.988490959,0.889293484,0.661327112,0.9964274545,1.0,False,True,False
956504.0,269.7510704,0.67861214,0.988412314,0.784969021,0.461720549,0.995878146,1.0,False,False,True
922242.0,262.8445376,0.708997544,0.987641063,0.80169258,0.484814977,0.995094015,1.0,False,False,True
852.78,243.486864,0.690927707,0.98644154,0.804594028,0.477360811,0.995788299,1.0,False,False,True
1071.17,320.5947426,0.799722607,0.992548875,0.884088489,0.593058236,0.997358376,1.0,False,True,False
644523.0,195.1052092,0.706918566,0.988258286,0.904400171,0.650894974,0.997966235,1.0,False,False,True
1017032.0,293.2114489,0.69625696,0.981667248,0.820337109,0.539208719,0.987120559,1.0,False,False,True
697658.0,215.90998,0.757030022,0.989727786,0.945279027,0.642988899,0.998386887,0.0,False,True,False
731.21,217.607564,0.721846978,0.988258286,0.874104741,0.574063665,0.989553881,1.0,False,False,True
1029691.0,295.8247799,0.790250072,0.982966978,0.814619894,0.678980919,0.99715581,1.0,False,True,False
647426.0,199.7900391,0.752664938,0.989677053,0.939868592,0.739796468,0.996397068,1.0,False,True,False
939837.0,268.245894,0.778429752,0.986454879,0.804008859,0.501731406,0.985729468,1.0,False,True,False
686028.0,209.4959835,0.784836066,0.987877225,0.920380617,0.663229894,0.996740304,1.0,False,True,False
723764.0,221.5247131,0.786571429,0.98975373,0.924592053,0.75639201,0.9964274545,1.0,False,True,False
852648.0,255.2257988,0.738637676,0.989574468,0.884319768,0.630447369,0.995639653,1.0,False,False,False
717198.0,218.6116335,0.801790063,0.989455648,0.916997485,0.667014851,0.997128702,1.0,False,True,False
950381.0,272.3394021,0.722657801,0.971287558,0.810448111,0.642988899,0.981634484,1.0,False,False,True
681702.0,207.5941687,0.754099456,0.988984338,0.915252469,0.700005705,0.998085448,1.0,False,True,False
736527.0,224.8137979,0.791730658,0.988258286,0.919535131,0.66309597,0.998219774,1.0,False,True,False
832.12,238.5928332,0.694103766,0.988415793,0.811414217,0.516249151,0.996928253,1.0,False,False,True
1093472.0,317.1046614,0.750265998,0.981629254,0.830022116,0.548055329,0.987446133,1.0,False,False,False
966962.0,273.6755674,0.804301458,0.976932275,0.790593037,0.492239109,0.980179249,1.0,False,True,False
1025448.0,293.1245882,0.786606831,0.970182728,0.806449098,0.571842883,0.985316831,1.0,False,True,False
670667.0,197.4695782,0.795914655,0.988258286,0.85563052,0.660948642,0.994636803,1.0,False,True,False
1025929.0,297.5200155,0.786216724,0.984312615,0.830037109,0.671104734,0.99618015,1.0,False,True,False
767735.0,232.6076406,0.805882688,0.989567566,0.905993366,0.674612089,0.99559731,1.0,False,True,False
747405.0,232.9686289,0.768054054,0.988258286,0.958920571,0.84397475,0.9964274545,0.0,False,True,False
1005156.0,298.1975462,0.801199982,0.988339018,0.868642226,0.576418954,0.99008999,1.0,False,True,False
813793.0,241.3069914,0.791776316,0.984712443,0.867784034,0.610406277,0.99315302,1.0,False,True,False
1128201.0,335.6126682,0.784060694,0.98672675,0.873380469,0.613739015,0.9964274545,1.0,False,True,False
953409.0,265.2171161,0.713427863,0.97742432,0.763737908,0.551296518,0.98681794,1.0,False,False,True
737815.0,227.4936654,0.779394846,0.988258286,0.93830364,0.843958236,0.999202531,0.0,False,False,False
722895.0,220.2623881,0.819141389,0.988258286,0.916283763,0.706633744,0.996470486,1.0,False,True,False
993616.0,291.4190756,0.795809769,0.98325373,0.848982123,0.608251276,0.988898121,1.0,False,True,False
671293.0,210.4782571,0.784974619,0.992639507,0.970264152,0.791307094,0.99897939,0.0,False,True,False
1118823.0,324.3025329,0.714550173,0.983146469,0.829235059,0.539252282,0.989699349,1.0,False,False,True
701991.0,219.7241385,0.779484017,0.990828085,0.966923684,0.875833772,0.998734344,0.0,False,True,False
690684.0,211.669616,0.776661958,0.990374602,0.926953606,0.699561759,0.995304693,1.0,False,True,False
1130491.0,330.5226561,0.762241925,0.977989787,0.843661042,0.559583287,0.985736742,1.0,False,True,False
1440778.0,428.870188,0.761836956,0.989370591,0.874494989,0.667368054,0.995487417,1.0,False,True,False
1082571.0,302.8999313,0.735746375,0.984641242,0.772654462,0.683337855,0.9964274545,1.0,False,False,True
833355.0,250.9470619,0.792323465,0.980376611,0.894960536,0.642988899,0.986624384,1.0,False,True,False
686408.0,212.0152091,0.789904685,0.987883706,0.941605758,0.816618918,0.997637587,0.0,False,True,False
1143707.0,333.156696,0.742032686,0.988714854,0.837466184,0.520579784,0.994274722,1.0,False,False,True
656148.0,201.6770618,0.771283017,0.988258286,0.932414756,0.736663698,0.999141284,1.0,False,True,False
869599.0,250.9622827,0.81928549,0.990449112,0.822012826,0.481936199,0.995527405,1.0,False,True,False
1152216.0,337.2589235,0.747164698,0.988258286,0.845588058,0.642988899,0.9930864,1.0,False,False,True
1162038.0,311.7432084,0.792705218,0.978263099,0.710318435,0.563159193,0.994779559,1.0,False,True,False
694283.0,210.5931619,0.774767561,0.988085782,0.908061396,0.679382639,0.997510329,1.0,False,True,False
803509.0,242.3232027,0.722415414,0.990826279,0.897652521,0.642988899,0.997433274,1.0,False,False,True
743961.0,225.3879131,0.761528478,0.986109738,0.905859099,0.766517947,0.997020624,1.0,False,True,False
1134821.0,311.7003207,0.777341999,0.988258286,0.744593972,0.595886532,0.996567092,1.0,False,True,False
659854.0,196.9175217,0.736535345,0.98790061,0.878967385,0.615899061,0.996091898,1.0,False,False,True
629.87,194.7590287,0.74338116,0.990392287,0.943611223,0.706729024,0.998024091,1.0,False,False,True
785173.0,232.8893689,0.682452458,0.987070164,0.868297118,0.626318149,0.99633788,1.0,False,False,True
1157698.0,337.2740242,0.822064777,0.985929792,0.83767387,0.556624387,0.991211729,1.0,False,True,False
748993.0,224.8619328,0.808732486,0.98467642,0.889561761,0.690063256,0.99559282,1.0,False,True,False
752984.0,225.4585158,0.744082454,0.985655738,0.884833459,0.672345619,0.994888685,1.0,False,False,True
1473.74,447.0631994,0.689189782,0.989972503,0.908230007,0.658663172,0.989327952,1.0,False,False,True
782843.0,234.3907275,0.692833861,0.988258286,0.884771763,0.629512463,0.994405602,1.0,False,False,True
669803.0,205.1261739,0.775896882,0.988258286,0.925651966,0.726952482,0.999283969,1.0,False,True,False
887573.0,248.2459812,0.693424069,0.976555091,0.772068855,0.457791614,0.973434038,1.0,False,False,True
812088.0,239.9365041,0.664740734,0.984047184,0.86156136,0.614230919,0.989808755,1.0,False,False,True
842662.0,251.1600685,0.821747856,0.990404606,0.876787019,0.588520592,0.995092369,1.0,False,False,False
1093025.0,305.0048755,0.723334323,0.980224852,0.768516361,0.636498131,0.997320747,1.0,False,False,True
845.75,244.996038,0.693774834,0.9671741,0.828197384,0.552026606,0.977190892,1.0,False,False,True
1410901.0,421.4809616,0.732219703,0.990283338,0.880770149,0.70571679,0.997477907,1.0,False,False,True
666115.0,202.9922446,0.736258986,0.989089242,0.916558544,0.687757581,0.998034731,1.0,False,False,True
759.51,229.2026693,0.742179771,0.987695696,0.898818691,0.700095552,0.99774092,1.0,False,False,True
1088885.0,316.7651951,0.711999928,0.981211714,0.835238739,0.5508749,0.989133519,1.0,False,False,False
559503.0,173.8106863,0.803760163,0.987760709,0.952462433,0.838616393,0.998726908,0.0,False,True,False
764163.0,228.445929,0.675032938,0.987710251,0.882052794,0.607561814,0.993836059,1.0,False,False,True
815309.0,243.1702921,0.723395639,0.988258286,0.877963185,0.629673632,0.997301867,1.0,False,False,True
711171.0,222.3737337,0.78785297,0.991018117,0.964980737,0.828964719,0.997874448,0.0,False,True,False
659043.0,199.5285796,0.754318248,0.988586424,0.904653909,0.671235532,0.997585426,1.0,False,True,False
624805.0,188.4731017,0.776309199,0.989080725,0.898068592,0.602224953,0.998796657,1.0,False,True,False
674271.0,208.524348,0.750455974,0.987593985,0.943939862,0.811260861,0.998842241,0.0,False,True,False
685989.0,214.0116186,0.761570055,0.989982387,0.96059461,0.840092465,0.999304466,0.0,False,True,False
952938.0,281.1453555,0.724345137,0.988975977,0.859077375,0.634368346,0.993105335,1.0,False,False,True
968988.0,266.4814987,0.765376698,0.977667537,0.746443726,0.58664413,0.998113252,1.0,False,True,False
790967.0,236.9784307,0.727262235,0.987816622,0.885932542,0.653773132,0.993596389,1.0,False,False,True
1100848.0,317.3073644,0.817003998,0.977151966,0.819983915,0.532497348,0.984438937,1.0,False,True,False
776089.0,232.435153,0.756957328,0.988906498,0.885279302,0.642085502,0.995077622,1.0,False,True,False
721266.0,217.0422002,0.754753162,0.987060801,0.893711181,0.642988899,0.997703185,1.0,False,True,False
963934.0,270.0647716,0.627690116,0.985513978,0.774713316,0.520510714,0.994665048,1.0,False,False,True
673783.0,205.4951648,0.72087463,0.989586752,0.918042658,0.652048941,0.998505186,1.0,False,False,True
1150877.0,335.3754734,0.749143487,0.987590694,0.838116751,0.558776698,0.992308911,1.0,False,False,True
655044.0,202.001933,0.727206717,0.991921756,0.938576876,0.691445395,0.998695914,1.0,False,False,True
1070054.0,295.2776618,0.686806078,0.984063115,0.751535573,0.665474204,0.99013242,1.0,False,False,True
1022439.0,305.5054035,0.81792417,0.990808824,0.881176129,0.609053397,0.992992511,1.0,False,True,False
631602.0,194.8374631,0.799415487,0.988258286,0.939199136,0.724828745,0.997248907,1.0,False,True,False
667638.0,209.9967896,0.764012971,0.991582925,0.976434152,0.855326068,0.998960346,0.0,False,True,False
993784.0,281.7244403,0.613187224,0.99052946,0.793167287,0.464284408,0.990723385,1.0,False,False,True
716007.0,219.3152304,0.770518887,0.989600251,0.925982531,0.768512511,0.997708009,0.0,False,True,False
655628.0,197.6661375,0.750018331,0.988150056,0.897117466,0.629715345,0.996851264,1.0,False,True,False
1869885.0,546.883372,0.799467698,0.985868676,0.844227291,0.618938988,0.994586925,1.0,False,True,False
882155.0,251.9850315,0.671252053,0.988258286,0.805303214,0.566766272,0.968607844,1.0,False,False,True
825922.0,237.7347895,0.651342627,0.983842369,0.817724776,0.563631861,0.990633418,1.0,False,False,True
740389.0,229.0943196,0.773667417,0.989343574,0.944949222,0.837633193,0.998212947,0.0,False,True,False
835521.0,259.1270612,0.790067416,0.991092067,0.949315441,0.87010448,0.9964274545,0.0,False,True,False
709414.0,216.924842,0.79047782,0.988234665,0.922823861,0.642988899,0.997088781,1.0,False,True,False
741078.0,225.7942821,0.736445229,0.991359461,0.916215815,0.654859974,0.996600734,1.0,False,False,True
710.41,220.314407,0.774837398,0.990670721,0.949221155,0.796202401,0.998741577,0.0,False,True,False
618906.0,188.4494558,0.806850068,0.986908216,0.915040117,0.758996949,0.99561176,1.0,False,True,False
906358.0,257.5672208,0.774113033,0.981095127,0.797042325,0.66053417,0.9964274545,1.0,False,True,False
920997.0,255.6943046,0.725719374,0.984376198,0.760721031,0.458374378,0.994429803,1.0,False,False,True
812216.0,242.4151356,0.700066739,0.987420307,0.879176617,0.658203672,0.995122169,1.0,False,False,True
654454.0,204.0619987,0.779469946,0.990430332,0.959545923,0.830825292,0.999203884,0.0,False,True,False
1162919.0,336.359212,0.714510863,0.987091757,0.825671826,0.550315106,0.988119746,1.0,False,False,True
682821.0,208.8507609,0.738318966,0.990287333,0.923332517,0.661528177,0.997282677,1.0,False,False,True
612084.0,173.2052833,0.698257468,0.983430026,0.790314521,0.494729946,0.994407265,1.0,False,False,True
826338.0,236.2708501,0.822619986,0.98672188,0.806871886,0.486032732,0.993728956,1.0,False,True,False
850029.0,251.2386324,0.815445349,0.988258286,0.862194209,0.642988899,0.988751303,1.0,False,True,False
1093724.0,324.7497983,0.750339705,0.988258286,0.87012579,0.600638246,0.992834076,1.0,False,True,False
765401.0,237.8097577,0.757503923,0.99238125,0.952754559,0.747674819,0.997938903,1.0,False,True,False
686971.0,212.9290655,0.789329018,0.98908394,0.948184461,0.855804892,0.999184079,0.0,False,True,False
741094.0,231.8482847,0.77420183,0.992267375,0.965963964,0.864259591,0.998935915,0.0,False,True,False
861054.0,248.8606934,0.796662081,0.985972878,0.824425814,0.526205783,0.988088943,1.0,False,True,False
1047464.0,294.5437083,0.782296211,0.98235345,0.780406781,0.730030182,0.993397965,1.0,False,True,False
989.45,293.9898753,0.742756478,0.990963636,0.871318204,0.596044355,0.994569596,1.0,False,False,False
681.21,209.057936,0.737368964,0.988258286,0.929546313,0.665196809,0.997304568,1.0,False,False,True
631487.0,192.5598141,0.724536,0.986952249,0.917703172,0.689808862,0.998667357,1.0,False,False,True
1010003.0,303.6807756,0.77781596,0.986341477,0.892255056,0.642389849,0.99531612,1.0,False,True,False
772337.0,229.1471118,0.704186872,0.986532067,0.868790051,0.628141316,0.998028332,1.0,False,False,True
685681.0,214.6472599,0.796434467,0.991832036,0.967177561,0.820269563,0.997373985,0.0,False,True,False
737909.0,229.2082243,0.757100917,0.988258286,0.952257768,0.734073635,0.997818261,1.0,False,True,False
798.73,244.0587888,0.711275315,0.990011428,0.921485817,0.660934976,0.997638078,1.0,False,False,True
792773.0,223.4133761,0.662531688,0.974204771,0.783827303,0.481907346,0.98140893,1.0,False,False,True
740834.0,226.2421334,0.769470763,0.989563077,0.920459976,0.701440821,0.997730046,1.0,False,True,False
654784.0,204.0495194,0.785892814,0.991149638,0.958461738,0.642988899,0.995403853,0.0,False,True,False
800405.0,231.3672625,0.665637567,0.97207001,0.824677178,0.567163787,0.980435944,1.0,False,False,True
835604.0,245.7847095,0.678759961,0.989447781,0.85390282,0.585781804,0.998380547,1.0,False,False,True
688803.0,209.8542575,0.706988533,0.989982254,0.916105002,0.662824594,0.996169205,1.0,False,False,True
750734.0,233.68076,0.792856747,0.991538355,0.956254492,0.851951703,0.999342474,0.0,False,True,False
1014682.0,297.5264347,0.749886748,0.988258286,0.848576399,0.732373602,0.9964274545,1.0,False,False,True
623343.0,193.0616856,0.746024465,0.989153573,0.94675533,0.733023937,0.999206112,1.0,False,False,True
964644.0,269.3448399,0.603427095,0.988258286,0.769454476,0.476565861,0.988653883,1.0,False,False,True
596916.0,183.0514821,0.794595411,0.98846905,0.928153495,0.69128926,0.995855686,1.0,False,True,False
1528138.0,454.1806745,0.852268603,0.991608674,0.871830175,0.594715735,0.990567095,1.0,False,True,False
765454.0,229.6521901,0.757147035,0.988258286,0.888388104,0.646360715,0.995110921,1.0,False,True,False
643371.0,197.4018649,0.75653829,0.990324877,0.929135996,0.716580448,0.997155361,1.0,False,True,False
727603.0,219.9558052,0.753495013,0.983105224,0.901948292,0.788164614,0.995758672,0.0,False,True,False
1105279.0,326.0000484,0.698502891,0.988258286,0.858600698,0.602423398,0.990428732,1.0,False,False,True
633899.0,195.1900277,0.820595091,0.990303151,0.935782379,0.72309834,0.997653476,1.0,False,True,False
828621.0,250.1543067,0.781541202,0.987224811,0.89950554,0.660740207,0.99319797,1.0,False,True,False
762055.0,230.8300857,0.81223555,0.990227396,0.905548962,0.669762497,0.9964274545,1.0,False,True,False
1166127.0,323.7465152,0.69030608,0.983206927,0.760708464,0.684098851,0.995636151,1.0,False,False,True
1023746.0,298.0202974,0.77560097,0.98494818,0.836386467,0.544155711,0.983870694,1.0,False,True,False
734036.0,221.3234551,0.75346651,0.988258286,0.897263308,0.777201407,0.998605194,0.0,False,True,False
707965.0,210.955608,0.692173638,0.987233081,0.876311115,0.599397797,0.997531674,1.0,False,False,True
828.68,243.167674,0.685091757,0.988442874,0.849841064,0.626198977,0.998053298,1.0,False,False,True
963.96,272.4282163,0.618238513,0.989391496,0.788289775,0.493691017,0.997309665,1.0,False,False,True
791028.0,240.8924355,0.715074683,0.989577905,0.915297671,0.676352623,0.996831522,1.0,False,False,False
720474.0,222.5482982,0.762321908,0.988258286,0.941698058,0.764364385,0.997985432,1.0,False,False,False
607468.0,182.1589849,0.792248062,0.983396853,0.887470917,0.689545655,0.994530606,1.0,False,True,False
608637.0,185.2501699,0.757511031,0.986747208,0.914324327,0.711561889,0.997882464,1.0,False,True,False
871252.0,261.6015143,0.806206783,0.988341945,0.889800564,0.625586607,0.992411047,1.0,False,True,False
1178124.0,339.0098734,0.789020979,0.987063545,0.817226484,0.687273937,0.9964274545,1.0,False,True,False
1111802.0,322.919565,0.68912449,0.9859628,0.832594545,0.555105174,0.989941285,1.0,False,False,False
1620307.0,466.0602105,0.685226095,0.989191822,0.816562033,0.575410337,0.989060359,1.0,False,False,True
1068444.0,309.5956604,0.797254935,0.986993917,0.82867826,0.559195584,0.985799173,1.0,False,True,False
686542.0,215.9571515,0.78407826,0.992306234,0.976563987,0.871383975,0.999430245,0.0,False,True,False
1065064.0,307.8842057,0.797348241,0.987636306,0.824751578,0.658564363,0.996382136,1.0,False,True,False
762456.0,236.4674631,0.770230454,0.991555847,0.949320713,0.784240816,0.996725751,0.0,False,True,False
722957.0,216.8426535,0.711026396,0.986193821,0.887900371,0.665206679,0.994544573,1.0,False,False,True
799104.0,240.7576173,0.79679706,0.991074344,0.895886948,0.634169901,0.998759102,1.0,False,True,False
901.06,252.8324832,0.718871707,0.986442942,0.777066281,0.456491871,0.989061895,1.0,False,False,True
690.41,207.0445097,0.781250725,0.988374824,0.887591299,0.659391516,0.99680439,1.0,False,True,False
734514.0,221.044266,0.686739442,0.990067079,0.893836523,0.617079601,0.996653375,1.0,False,False,True
1391532.0,413.441268,0.789683894,0.991448131,0.871246402,0.623419283,0.996230748,1.0,False,True,False
740031.0,222.6169419,0.788425701,0.987342093,0.893133429,0.700661402,0.997956268,1.0,False,True,False
930964.0,266.9922516,0.722170627,0.985842827,0.811766802,0.527140611,0.984571778,1.0,False,False,True
682334.0,206.3299237,0.697862748,0.98964068,0.90246456,0.703801461,0.993450741,1.0,False,False,True
721.8,218.966622,0.698334693,0.987180832,0.908284341,0.712526935,0.994325673,1.0,False,False,True
726644.0,221.1191348,0.741332046,0.989895084,0.913921753,0.687770488,0.997926832,1.0,False,False,True
693466.0,209.9452466,0.699438316,0.988633767,0.904610224,0.669797109,0.996328938,1.0,False,False,True
1033067.0,297.9583423,0.722821749,0.985067247,0.821020246,0.744469118,0.997077854,1.0,False,False,True
732.35,220.5021508,0.788287265,0.988660194,0.89472183,0.762388074,0.99860246,1.0,False,True,False
943147.0,268.3052191,0.695727611,0.981596903,0.798728556,0.524778384,0.988247622,1.0,False,False,True
589119.0,178.1767516,0.721240346,0.987016072,0.902808751,0.675164589,0.99213723,1.0,False,False,True
769399.0,232.6350078,0.768875945,0.987661493,0.90229105,0.679156938,0.993417743,1.0,False,True,False
1107612.0,325.4215,0.68465287,0.984552191,0.851955529,0.581804492,0.989258314,1.0,False,False,True
1088437.0,317.7103785,0.757568229,0.987444885,0.840922468,0.57209819,0.996388609,1.0,False,True,False
874436.0,245.4788813,0.793561368,0.988258286,0.777807199,0.456272406,0.997751068,1.0,False,True,False
1146.35,336.1130737,0.798869151,0.990223651,0.848469208,0.560307197,0.991717012,1.0,False,True,False
734166.0,221.3522174,0.683322679,0.990604165,0.897178718,0.627077857,0.993767338,1.0,False,False,True
1114515.0,315.9804193,0.687446305,0.982619919,0.793319723,0.612672363,0.994045243,1.0,False,False,True
795057.0,238.1254357,0.701217112,0.987713189,0.885349588,0.605861943,0.9900302,1.0,False,False,True
668662.0,204.6818848,0.799145092,0.988258286,0.924794577,0.7269321,0.996294761,1.0,False,True,False
666561.0,201.8222145,0.757416483,0.987833874,0.904811018,0.64047119,0.997492038,1.0,False,True,False
752.7,226.6385442,0.795841471,0.988258286,0.894794811,0.640595409,0.996706702,1.0,False,True,False
746717.0,233.3836209,0.763910714,0.992506148,0.964114057,0.779497098,0.999352249,0.0,False,True,False
893456.0,261.2605955,0.795385757,0.991199039,0.843919906,0.542454315,0.995179922,1.0,False,True,False
1130087.0,331.7108503,0.742992984,0.991282304,0.850345353,0.554540921,0.992297546,1.0,False,False,False
760065.0,228.7745281,0.704883737,0.988481424,0.894156655,0.635329404,0.996762087,1.0,False,False,True
1298623.0,383.6621916,0.779649587,0.986231254,0.861452967,0.588084774,0.990969962,1.0,False,True,False
956166.0,272.8811857,0.6583293,0.983651776,0.803859853,0.510785783,0.990906765,1.0,False,False,True
684233.0,207.4131571,0.778884278,0.986510949,0.906910265,0.695060583,0.996556306,1.0,False,True,False
595893.0,182.406951,0.73632009,0.987118951,0.924796007,0.706390755,0.998377487,1.0,False,False,True
782.4,235.680027,0.766925092,0.988131101,0.895545427,0.696700647,0.998084037,1.0,False,True,False
794102.0,235.0498039,0.758734044,0.988608402,0.864702973,0.601086885,0.994557044,1.0,False,True,False
1086749.0,321.690986,0.761384182,0.992199326,0.86480667,0.615291239,0.993416071,1.0,False,True,False
974133.0,281.762853,0.767421538,0.984464057,0.825716011,0.701484406,0.998261064,1.0,False,True,False
564881.0,173.5064143,0.73337469,0.987347058,0.931144066,0.727846903,0.99620816,1.0,False,False,True
596.95,178.8756824,0.713029168,0.985799466,0.886189173,0.627566588,0.996908676,1.0,False,False,True
1612656.0,475.9205841,0.717889427,0.978557794,0.859577917,0.606962776,0.9964274545,1.0,False,False,True
770418.0,227.6223557,0.689887259,0.988317871,0.861542548,0.615020908,0.995972629,1.0,False,False,True
645659.0,195.9874756,0.80914065,0.988985051,0.909389562,0.635715998,0.996637006,1.0,False,True,False
697665.0,216.1869653,0.786202317,0.990100879,0.947686914,0.782585562,0.998676764,0.0,False,True,False
1054793.0,312.2145837,0.789886922,0.982785623,0.864712303,0.595662507,0.989337366,1.0,False,True,False
724693.0,226.0028265,0.778800233,0.991497776,0.959885329,0.786597169,0.99872393,0.0,False,True,False
837559.0,236.0956459,0.802401026,0.989557198,0.784232582,0.456421164,0.996910698,1.0,False,True,False
816125.0,245.2894916,0.780248993,0.991356704,0.891547052,0.623354814,0.999134817,1.0,False,True,False
1080.13,309.278829,0.798092041,0.968405584,0.809185465,0.538230024,0.974955243,1.0,False,True,False
685105.0,213.2606774,0.775577558,0.990186838,0.956328371,0.811734485,0.99895152,0.0,False,True,False
635581.0,192.6721884,0.755141155,0.985266288,0.906976415,0.658016028,0.995847245,1.0,False,True,False
661076.0,202.9765632,0.81411966,0.989722885,0.930440816,0.6825193,0.99710027,1.0,False,True,False
1133565.0,311.230212,0.800700957,0.981930121,0.743995633,0.594708294,0.99448748,1.0,False,True,False
679818.0,211.4680101,0.784393425,0.989881909,0.955000906,0.832293715,0.998856915,0.0,False,True,False
669871.0,203.7154136,0.736987293,0.99042815,0.912778016,0.717416551,0.9964274545,1.0,False,False,True
766116.0,227.219256,0.710339149,0.986449667,0.868162349,0.604310427,0.994082836,1.0,False,False,True
989997.0,294.0634913,0.757146042,0.988501732,0.870791551,0.656884752,0.992939586,1.0,False,True,False
1120981.0,318.8105494,0.730323407,0.981447558,0.798304559,0.819894695,0.997156981,0.0,True,False,False
637309.0,195.5354451,0.785420971,0.987861043,0.929074694,0.696753631,0.995588974,1.0,False,True,False
698607.0,214.5909006,0.79418094,0.990795277,0.931228983,0.682426981,0.997815191,1.0,False,True,False
609885.0,186.912867,0.759662237,0.988258286,0.927005348,0.742256279,0.992540124,1.0,False,False,False
1034657.0,305.7574424,0.745030593,0.990623314,0.861908212,0.57068118,0.995915764,1.0,False,False,True
1016057.0,292.5898277,0.707728096,0.98950699,0.818430955,0.50952035,0.993816669,1.0,False,False,True
826.07,246.6044208,0.690775772,0.9886159,0.879564637,0.650363429,0.994953707,1.0,False,False,True
680423.0,205.6190466,0.752663312,0.988774082,0.901298102,0.624999906,0.996648723,1.0,False,True,False
750562.0,227.613965,0.762127739,0.990940529,0.907662532,0.652380289,0.998251821,1.0,False,True,False
676892.0,209.4199993,0.741741677,0.990026443,0.944707342,0.720830945,0.999043363,1.0,False,False,True
974928.0,273.7151097,0.621975583,0.988258286,0.777950927,0.456097695,0.995387844,1.0,False,False,True
733681.0,226.9669552,0.782648225,0.988258286,0.944518489,0.83771936,0.998682702,0.0,False,True,False
977492.0,276.3722857,0.746515679,0.989901323,0.788973293,0.452540512,0.991458924,1.0,False,False,True
872.03,246.8933843,0.604161934,0.987744744,0.791144474,0.485443215,0.994723639,1.0,False,False,True
814313.0,245.8986498,0.812544913,0.988258286,0.899972621,0.615588442,0.996823675,1.0,False,True,False
1186908.0,343.7947454,0.773196735,0.988258286,0.828064374,0.54104976,0.994340136,1.0,False,True,False
796436.0,241.3069914,0.733511901,0.990577889,0.906020012,0.639576046,0.996346088,1.0,False,False,True
709144.0,215.2691954,0.759595116,0.988258286,0.909483145,0.624762805,0.997731665,1.0,False,True,False
880221.0,249.8334424,0.59983359,0.988227231,0.7950921,0.472397024,0.9964274545,1.0,False,False,True
701519.0,217.6660669,0.792600324,0.990734578,0.950172221,0.791269944,0.99738666,0.0,False,True,False
717637.0,220.9578474,0.77848384,0.98942072,0.935640392,0.702630129,0.997313794,1.0,False,True,False
997499.0,296.7100859,0.744508571,0.983528207,0.873251672,0.642988899,0.991694205,1.0,False,False,True
736459.0,223.7493663,0.767144669,0.987939698,0.911016463,0.680602347,0.996591341,1.0,False,True,False
1044995.0,304.1353423,0.688150043,0.983923613,0.835997737,0.5860381,0.992620009,1.0,False,False,True
812373.0,241.1961609,0.686463341,0.988212648,0.87002066,0.641639813,0.989131385,1.0,False,False,True
846345.0,255.0186845,0.767766955,0.990517191,0.896084329,0.620665099,0.996807958,1.0,False,True,False
989286.0,294.1046216,0.811038287,0.987901174,0.872287637,0.605154997,0.990405943,1.0,False,True,False
695037.0,210.9827664,0.714160232,0.990172199,0.909447977,0.67450277,0.99847247,1.0,False,False,True
740165.0,222.9227208,0.768639962,0.987151601,0.895264421,0.653188158,0.995040815,1.0,False,True,False
